school,x,y,level,safety,attendance,misconduct,instr,teachers,outlier_score,cluster_x,cluster_y,cluster,behavior_score,academic_score,safety_dev,instr_dev,misconduct_dev
610101,2.0469853487538505,-0.17677274379939473,ES,48.0,95.1,4.5,47.0,48.0,0.3721317843795943,High,Mid,High-Mid,96.2176484141003,47.0,-1.3722943722943697,-2.164502164502167,-18.014718614718614
609945,3.650299587043074,0.7752934709628416,ES,70.0,96.1,6.0,61.0,52.0,6.846236042514331,High,Mid,High-Mid,96.52484448199064,61.0,20.62770562770563,11.835497835497833,-16.514718614718614
610143,-4.287812895394633,-2.0506999310399925,ES,48.0,93.5,37.2,26.0,15.0,12.690744355325556,Low,Low,Low-Low,83.59956992550495,26.0,-1.3722943722943697,-23.164502164502167,14.685281385281389
610364,-2.91366657150906,1.3454685905363855,ES,47.0,93.3,48.5,42.0,48.0,8.648517522159596,Low,High,Low-High,79.21434605637049,42.0,-2.3722943722943697,-7.164502164502167,25.985281385281386
609884,4.367223287644195,-0.1930964667488081,ES,67.0,95.5,2.1,78.0,36.0,8.815563627582375,High,Mid,High-Mid,97.88418708240535,78.0,17.62770562770563,28.835497835497833,-20.414718614718613
609967,0.0005096081998369317,0.9132015315020041,ES,56.0,95.2,6.7,52.0,56.0,5.659246722166209,Mid,High,Mid-High,95.68389524614085,52.0,6.62770562770563,2.835497835497833,-15.814718614718615
609994,-0.9429312718610813,-0.07944807089314183,ES,48.0,96.5,3.0,47.0,48.0,0.29932339178358774,Mid,Mid,Mid-Mid,96.84740035327548,47.0,-1.3722943722943697,-2.164502164502167,-19.514718614718614
609812,-1.9663838536631728,3.484740993815612,ES,36.0,92.8,59.0,78.0,73.0,20.157433374995197,Low,High,Low-High,74.74080331771754,78.0,-13.37229437229437,28.835497835497833,36.48528138528138
610023,-1.0022602367003912,1.292192822092903,ES,47.0,92.4,17.7,47.0,48.0,2.59620544213479,Mid,High,Mid-High,91.00683511251056,47.0,-2.3722943722943697,-2.164502164502167,-4.814718614718615
609734,4.647902037970732,-6.135907575027268,HS,61.0,89.1,9.8,32.0,48.0,6.801874451319982,High,Low,High-Low,94.4512710237309,32.0,11.516129032258064,-12.548387096774192,-5.796774193548387
610136,-0.16134838508743315,0.7412651144591229,ES,90.0,93.5,73.9,24.0,48.0,46.03811801479407,Mid,Mid,Mid-Mid,71.11972966746026,24.0,40.62770562770563,-25.164502164502167,51.38528138528139
610142,1.4585643479607902,-1.7680376033348602,ES,69.0,95.1,6.7,12.0,48.0,20.191348984932652,High,Low,High-Low,96.17924890561402,12.0,19.62770562770563,-37.16450216450217,-15.814718614718615
610153,-2.8837711636069314,0.053451447445629935,ES,34.0,93.0,22.5,50.0,48.0,5.6737197583959285,Low,Mid,Low-Mid,88.68750479993857,50.0,-15.37229437229437,0.8354978354978329,-0.01471861471861402
610167,-0.8761510886604728,0.3335182330402559,ES,40.0,95.7,14.4,41.0,63.0,5.26484046125562,Mid,Mid,Mid-Mid,92.13194071115889,41.0,-9.37229437229437,-8.164502164502167,-8.114718614718614
609698,-1.9267328650245146,-3.699484763045259,HS,20.0,75.2,5.8,29.0,48.0,13.446178533854095,Low,Low,Low-Low,93.87911834728516,29.0,-29.483870967741936,-15.548387096774192,-9.796774193548387
610061,-0.7392449960766215,1.891059814349326,ES,52.0,95.3,26.0,65.0,47.0,10.933714901577007,Mid,High,Mid-High,88.12303202519008,65.0,2.6277056277056303,15.835497835497833,3.485281385281386
610104,2.886399498173731,-3.100393834884129,ES,64.0,95.7,6.9,27.0,39.0,7.517853911751485,High,Low,High-Low,95.93349205130174,27.0,14.62770562770563,-22.164502164502167,-15.614718614718614
609678,0.6793825953665379,-1.1276708228396073,HS,92.0,93.8,4.5,67.0,48.0,9.00608744044379,High,Low,High-Low,97.85730742646496,67.0,42.516129032258064,22.451612903225808,-11.096774193548388
610193,-4.490171326751278,0.8916107916563183,ES,27.0,90.3,27.3,40.0,33.0,6.648764092796862,Low,High,Low-High,86.47185316027955,40.0,-22.37229437229437,-9.164502164502167,4.785281385281387
610123,-0.9952891251509332,2.8856872610793247,ES,78.0,91.8,5.7,99.0,48.0,23.092279327836497,Mid,High,Mid-High,96.78212118884879,99.0,28.62770562770563,49.83549783549783,-16.814718614718615
609949,2.6910007810878294,-0.10574123526813815,ES,57.0,95.6,5.9,35.0,48.0,4.93767731146498,High,Mid,High-Mid,96.04485062591199,35.0,7.62770562770563,-14.164502164502167,-16.614718614718612
610097,-0.5849081571162389,0.9153676974390984,ES,52.0,95.6,3.5,62.0,48.0,6.675081139290995,Mid,High,Mid-High,96.77444128715152,62.0,2.6277056277056303,12.835497835497833,-19.014718614718614
609711,-2.4236457638154527,-3.1157626861752292,HS,22.0,73.0,63.6,42.0,31.0,16.71119445336316,Low,Low,Low-Low,71.67652254051148,42.0,-27.483870967741936,-2.548387096774192,48.00322580645161
610232,-0.2725512526534661,1.2908927861855206,ES,48.0,91.6,17.0,47.0,48.0,2.372984456434041,Mid,High,Mid-High,91.28331157361185,47.0,-1.3722943722943697,-2.164502164502167,-5.514718614718614
610336,-1.1032497323954584,0.327271350985564,MS,49.0,93.3,14.8,48.0,48.0,3.1883306111200986,Mid,Mid,Mid-Mid,92.23177943322327,48.0,1.0,11.090909090909093,7.318181818181819
610172,-5.460929927001263,2.0712172660405317,ES,32.0,92.3,230.6,55.0,48.0,80.14759702700357,Low,High,Low-High,8.674448967053227,55.0,-17.37229437229437,5.835497835497833,208.08528138528138
609844,-2.501701255421325,0.0566538014810564,ES,13.0,91.2,27.0,35.0,62.0,12.337340037986928,Low,Mid,Low-Mid,86.08401812456799,35.0,-36.37229437229437,-14.164502164502167,4.485281385281386
610308,-0.19621916833527636,0.7724555799478208,ES,48.0,80.0,0.0,47.0,48.0,0.0,Mid,Mid,Mid-Mid,97.3657937178404,47.0,-1.3722943722943697,-2.164502164502167,-22.514718614718614
610088,-0.5537905678084513,0.9058474865532186,ES,41.0,95.2,3.6,32.0,48.0,6.0329165513482295,Mid,High,Mid-High,96.29828738192151,32.0,-8.37229437229437,-17.164502164502167,-18.914718614718613
609977,2.311814102306415,2.198416815635115,ES,70.0,93.9,12.4,66.0,48.0,8.03056172910363,High,High,High-High,93.98279702019815,66.0,20.62770562770563,16.835497835497833,-10.114718614718614
610392,-0.5273100165151995,-1.834190615420836,HS,51.0,91.6,4.0,47.0,49.0,3.2585067525709297,Mid,Low,Mid-Low,96.39044620228862,47.0,1.516129032258064,2.451612903225808,-11.596774193548388
